종목코드,종가,gap
A068330,"[1402.3182876134913, 1434.8895454804103, 1463.2828524534902, 1489.0776837592323, 1513.308818609764, 1536.305520846198, 1558.6247469298542, 1580.41265444085, 1601.9079832310476, 1623.0911545157433, 1644.1775460826855, 1665.171530387675, 1686.1066305215159, 1707.0384982035805, 1727.928915757686]",1956.2695279735813
A068400,"[6421.96519702673, 6434.346772829691, 6442.8206752489, 6449.434457880755, 6455.386199901501, 6461.028750166297, 6466.5574766074615, 6472.096346045533, 6477.638020987312, 6483.16258329898, 6488.663544021546, 6494.097425130506, 6499.4964112341395, 6504.849322016041, 6510.164921569327]",14676.511279580624
A068760,"[56740.56371629238, 56942.606472074986, 57136.292577683926, 57327.269229739904, 57519.48565244675, 57713.23103219271, 57909.80823457241, 58109.397294819355, 58312.12145239115, 58517.95677192509, 58728.370642364025, 58941.204625070095, 59157.15401098132, 59376.207780241966, 59598.29564623535]",8071.987328990466
A068790,"[4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0]",1462.3999922621445
A068930,"[6041.993933863938, 6046.505009522662, 6049.595360268839, 6052.29506359684, 6054.914978523739, 6057.417528476566, 6059.898156929761, 6062.285082245557, 6064.712763085961, 6067.090669453144, 6069.48418995645, 6071.761876335368, 6074.079468033587, 6076.3215888170525, 6078.495015816453]",32143.19873046499
A069080,"[13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0, 13350.0]",44108.76042925579
A069110,"[2630.0017683692276, 2630.0035814171038, 2630.0054014594602, 2630.0072409479567, 2630.0090949018795, 2630.010968559608, 2630.012873166303, 2630.0148079397777, 2630.016770757238, 2630.0187698997556, 2630.020802795887, 2630.022869376838, 2630.024964428196, 2630.0270881803085, 2630.0292377315463]",1.3495250954000775
A069260,"[18339.84955114623, 18365.490521242224, 18385.157999023795, 18401.547881339986, 18416.572872394074, 18430.978754069656, 18445.106888593487, 18459.179157949984, 18473.393765992176, 18487.802994965266, 18502.501421732206, 18517.433007620275, 18532.563467820484, 18547.899597603828, 18563.4013936234]",1800.4200127676206
A069410,"[4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0, 4160.0]",71665.63461193505
A069460,"[1253.594209343195, 1255.9574390724301, 1257.5793627072126, 1259.080406403169, 1260.5862862933427, 1262.1329451159886, 1263.593742168198, 1265.0433900287994, 1266.518324965611, 1267.9629634587714, 1269.3286794275045, 1270.7365815800927, 1272.0894814872493, 1273.4844229941568, 1274.8129948601127]",6661.371440110576
A069510,"[6336.0594131052485, 6353.177104952434, 6364.399758509049, 6373.387713637203, 6381.369750744973, 6388.889888720586, 6396.153607980037, 6403.243719010302, 6410.254796066632, 6417.2463401841605, 6424.1570978891095, 6430.920326337217, 6437.617629952728, 6444.321426826838, 6450.995481526479]",755.4063562592987
A069540,"[2411.6934765912592, 2421.676515267541, 2429.3513693306595, 2435.839366558939, 2441.61236880968, 2446.9141900896407, 2451.9493205584586, 2456.807421825205, 2461.57045602488, 2466.234777195069, 2470.8880394545076, 2475.500053386204, 2480.0508493358893, 2484.580787349803, 2489.057292192864]",100034.58802072021
A069620,"[103614.05545497935, 103648.84106420602, 103671.46271838185, 103693.95550427337, 103717.16736038214, 103740.08519444615, 103763.71687542027, 103787.1736232657, 103809.87731555167, 103832.34600598612, 103854.9293356482, 103877.37272737238, 103899.71094978973, 103921.8185661671, 103943.93028410462]",4764.343193770484
A069640,"[2444.078016983966, 2450.569333333522, 2456.007867387496, 2460.6094371620566, 2464.8043062624834, 2468.8828990754364, 2472.888542774754, 2476.7867707998184, 2480.6657088794746, 2484.540880776476, 2488.441615698859, 2492.370630125515, 2496.3719995819656, 2500.3767848409093, 2504.412561952447]",67900.50892225846
A069730,"[3939.587579463919, 3951.491487498085, 3960.461652575682, 3967.796730872865, 3974.238573431348, 3980.1587997497995, 3985.691090351902, 3990.9835233095414, 3996.1467303050063, 4001.1663545000674, 4006.0986937579387, 4010.9308262669174, 4015.6607133479174, 4020.3150668917224, 4024.8729958975064]",4416.592605285777
A069920,"[2642.1024726753435, 2653.5852230250216, 2660.9725454716636, 2667.463743404796, 2673.7998184657968, 2680.0445676244176, 2686.37691416312, 2692.4872904615477, 2698.544942916061, 2704.467318924765, 2710.212277433835, 2715.7529311201847, 2721.2079105162998, 2726.6009586527944, 2731.8928544657924]",7539.646346222277
A069960,"[50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0, 50800.0]",3617.5390721300028
A070960,"[2922.7528122464814, 2930.5349451713264, 2938.120305151368, 2945.714227956409, 2953.567363380144, 2961.693108841777, 2970.1564476042986, 2979.026736502225, 2988.2067894060165, 2997.72582687065, 3007.641965970397, 3017.90529292201, 3028.5160857954374, 3039.4853677203255, 3050.833654888595]",870.2947288517499
A071050,"[46914.949961950384, 46972.63552357753, 47017.85281931361, 47057.16975197196, 47093.09940422575, 47127.75330060472, 47161.85556384425, 47194.354088169835, 47226.16273102661, 47257.637656641506, 47289.20056877037, 47320.7767325143, 47351.75788315634, 47382.551293813936, 47413.07566855103]",3513.181714983099
A071090,"[2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005, 2510.0000000000005]",118738.90193195058
A071200,"[4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0, 4220.0]",6794.5208685575435
A071280,"[4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0, 4785.0]",2215.0052352171683
A071320,"[25911.48606049518, 25959.473803328976, 26000.71058905994, 26037.614917090785, 26071.500296766564, 26103.394553003214, 26133.87126771113, 26163.256498134386, 26192.11355837062, 26220.725012632713, 26248.927935324613, 26277.039389653757, 26305.029546245936, 26332.93088371555, 26360.761451683942]",643.5453428383435
A071460,"[1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0]",11646.793304458259
A071670,"[7991.22229386121, 8013.699347451329, 8029.400233884032, 8042.748220969613, 8055.205057232331, 8067.090866311142, 8078.780645782438, 8090.247245628077, 8101.575843687169, 8112.792168774953, 8123.972212195707, 8135.061322643111, 8145.798281788205, 8156.481653728212, 8167.66123953741]",10882.510826868142
A071840,"[11461.891818682354, 11540.063718477884, 11599.625339150429, 11650.665739059448, 11697.07361872991, 11741.36191246907, 11784.354705353579, 11827.00228927533, 11869.49602653583, 11912.025217632452, 11955.716256578764, 11997.70154162248, 12040.618293543657, 12083.791913370293, 12127.555688381195]",1194.4868923570218
A071970,"[3511.0843356947107, 3527.8264311651387, 3540.9493880122895, 3551.896106695135, 3561.5018745188913, 3570.3408317764597, 3578.6981075530252, 3586.704057437678, 3594.5089978228016, 3602.0488458971176, 3609.5156121850014, 3616.9574511597552, 3624.35996590058, 3631.679081581533, 3638.9574751605587]",10388.649080728972
A072020,"[9965.956831619145, 9968.18804652337, 9969.845108372781, 9971.474127682548, 9973.058709855191, 9974.644573904576, 9976.161582456747, 9977.640315999122, 9979.087004217787, 9980.53915991184, 9981.966848026497, 9983.38323128441, 9984.787210913377, 9986.196977979504, 9987.613545429273]",5681.0546044904195
A072130,"[2623.898378188411, 2636.619022895892, 2649.8759972825646, 2663.7866454099612, 2678.5036360745626, 2693.8672396192947, 2710.1582483823095, 2727.239616500834, 2745.145910575986, 2763.8164583941298, 2783.2919464707375, 2803.4981604938703, 2824.4380641753473, 2846.1729491402702, 2868.542075961828]",557816.1999872089
A072470,"[3094.1430870443583, 3141.5628871818385, 3184.7819166630507, 3226.164213269949, 3266.5151110539837, 3306.144154754778, 3345.5691057195268, 3384.907898294429, 3424.3537499258914, 3463.6970299792783, 3503.226300229629, 3542.8522001517313, 3582.488982845098, 3622.2901951894164, 3662.131483604511]",4192.538941655719
A072710,"[59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0, 59000.0]",718.2475731477691
A072770,"[1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0, 1315.0]",18171.783728131464
A072870,"[9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0, 9830.0]",9462.10953797918
A072990,"[7118.306064765279, 7130.366366090874, 7144.734109797205, 7160.915868453061, 7178.800298774616, 7198.243511322886, 7219.06026761358, 7241.18860056748, 7264.5946154954545, 7289.294677584123, 7315.26011501501, 7342.381459067266, 7370.580258740733, 7399.791636166473, 7430.048003653686]",758.3429910966611
A073010,"[1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0, 1635.0]",72975.04448938844
A073110,"[6449.823777973652, 6453.860589151581, 6456.2803908710675, 6458.274796456099, 6460.201693231861, 6462.031852856278, 6463.811954316994, 6465.564182234308, 6467.301618685325, 6468.9947414721055, 6470.678295972447, 6472.334906252722, 6473.944586952527, 6475.522814258933, 6477.05992903312]",1716.4099384091382
A073240,"[2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0, 2710.0]",5169.451592661945
A073490,"[23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0, 23500.0]",1681.1072232659214
A073560,"[1594.139786183834, 1625.5202722946804, 1660.025431195895, 1697.2545523643494, 1736.9158269961674, 1778.7301638126373, 1822.5762310425444, 1868.327562173208, 1915.9626636107762, 1965.3337271213534, 2016.4718829790752, 2069.276540875435, 2123.7211050192514, 2179.7715993324914, 2237.346110224724]",4110.01184946296
A073570,"[830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0, 830.0]",420532.0547074876
A073640,"[1363.8665155818067, 1372.106708586216, 1378.028586320579, 1382.7852516124647, 1386.9182493382446, 1390.7242965418845, 1394.3617966802171, 1397.9078135530776, 1401.4059423391398, 1404.8579000402242, 1408.2900440165151, 1411.6694431053475, 1415.0122966306906, 1418.368378475619, 1421.6435867904995]",36138.5230982473
A074430,"[1585.0403727382422, 1587.344902594139, 1589.1015763955193, 1590.7604969919348, 1592.3767706726367, 1593.9696248564248, 1595.5612719124806, 1597.0663916787134, 1598.5711087929085, 1600.0424171486247, 1601.5330197261026, 1602.9408658604448, 1604.3505109411353, 1605.7451368937268, 1607.1051596816628]",3330.053901454335
A074600,"[20355.669420063496, 20367.99229875207, 20379.224477261305, 20389.572043567896, 20399.530945271254, 20409.097072333097, 20418.41036811471, 20427.445615381002, 20436.06146082282, 20444.656794071198, 20453.33428069949, 20461.926605403423, 20470.447681248188, 20478.735633790493, 20486.827291101217]",3128.4403060161344
A074610,"[2714.1061019065482, 2718.8821025410048, 2721.559644687921, 2723.168029958848, 2724.597260376904, 2725.940756280441, 2727.3576798713766, 2728.5811275222804, 2729.797095275872, 2731.1276626106505, 2732.5995391206816, 2734.149434758195, 2735.615562494689, 2737.1630321207144, 2738.5969482560176]",234037.1142845016
A075180,"[4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0, 4495.0]",39503.63470725457
A075580,"[5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0, 5030.0]",5706.500023464961
A075970,"[3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0, 3075.0]",365710.4633734919
A076080,"[2699.281227032344, 2725.090764840444, 2745.5859730045004, 2763.2938978672028, 2779.1104538738728, 2794.0881130596003, 2808.456771850586, 2822.338757465283, 2836.233520368735, 2849.9201010763645, 2863.4676579535007, 2876.91025920709, 2890.376356393099, 2903.6357545554642, 2917.0343255499997]",161362.23860274712
A076610,"[446.32051054239275, 447.5153343141079, 448.3657349359244, 449.1270031012595, 449.85872871465983, 450.57263133581733, 451.27698410321034, 451.9691561385989, 452.6585847843438, 453.32920409031215, 454.0102947650478, 454.66315649691967, 455.26639296468346, 455.87603265140206, 456.47919181790206]",217931.5749406974
A077360,"[4604.844582228611, 4622.022586789293, 4632.335019312023, 4641.599691288546, 4650.649082456715, 4659.581367733423, 4668.502246260022, 4677.430156433334, 4686.320528904752, 4695.151865535416, 4703.941283898738, 4712.613506495021, 4721.1631834929185, 4729.650368660999, 4738.1143257094855]",26226.23619886969
A077500,"[7610.753032684326, 7630.700049877167, 7650.225200017294, 7669.729853749275, 7689.434837420782, 7709.365324695906, 7729.607304652533, 7750.184320012729, 7771.164067188899, 7792.512000759443, 7814.240298589071, 7836.28270427386, 7858.643164594969, 7881.22252591451, 7904.020666281383]",4055.771850245112
A077970,"[8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0, 8520.0]",112268.14547556122
A078000,"[8482.818673799435, 8500.884102980295, 8513.813081507882, 8524.280874567727, 8533.73416842272, 8542.549076241752, 8551.13742052267, 8559.66272822271, 8568.131768560657, 8576.538109946996, 8584.955491255969, 8593.397924831757, 8601.89971783509, 8610.413120382775, 8618.848523274064]",567.1556246308584
A078020,"[4207.3930045589805, 4229.411590013653, 4253.505841679871, 4280.211540296674, 4310.29470012337, 4343.541106425226, 4379.820833005011, 4419.3550890013585, 4462.189191952348, 4507.878454782069, 4556.706167362631, 4608.099588878453, 4662.296775504947, 4718.942016199231, 4777.902239441872]",945.1176762252056
A078070,"[13074.651288986206, 13138.780899047852, 13201.447181701658, 13265.850682258606, 13333.42915058136, 13404.432816505432, 13479.025683403015, 13557.317361831665, 13639.650959968567, 13725.699872970581, 13815.58793067932, 13909.29651737213, 14006.64321899414, 14107.580981254578, 14211.976194381714]",20940.599820018804
A078130,"[824.7714589436848, 843.5251210530598, 860.8280588785807, 877.2244974772135, 893.4353485107422, 909.6822408040364, 925.7394599914551, 941.9477513631184, 958.2341423034668, 974.5867563883463, 991.0406653086344, 1007.6031265258788, 1024.2272675832112, 1040.9545936584473, 1057.8142115275064]",169383.3601933998
A078140,"[6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0, 6940.0]",27954.200278661334
A078150,"[1755.9867789795003, 1778.489468122522, 1804.1539883961282, 1831.9221793015797, 1861.3960895637672, 1892.346237426003, 1924.6840882599356, 1958.2995202292998, 1992.9328735967476, 2028.474012181163, 2064.901149739822, 2102.126961991191, 2139.944660733144, 2178.3329223444066, 2217.2624671906233]",256388.27868249276
A078160,"[13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0, 13200.0]",6181.975416354492
A078340,"[57956.10828816891, 58282.47237662474, 58540.340198775135, 58761.90001467864, 58964.437463879585, 59157.07928945621, 59346.11286054055, 59533.34471707542, 59721.11123015483, 59908.993412057556, 60099.469886769846, 60289.14979413151, 60478.90721862514, 60670.06323749821, 60861.60201663773]",10553.699835935871
A078350,"[5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0, 5920.0]",36541.8093133188
A078520,"[4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0]",8827.802943553455
A078590,"[2382.5926168722413, 2383.2661647843197, 2383.85668193968, 2384.4345874227583, 2385.0189819121733, 2385.6117834096467, 2386.1879898045836, 2386.747910646411, 2387.290046822435, 2387.8167041911124, 2388.3285931668556, 2388.827180283144, 2389.316145327253, 2389.7973936207904, 2390.2721234226287]",7.113541910125073
A078600,"[42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0, 42100.0]",8092.161064571319
A078890,"[5507.005592957139, 5513.219786837076, 5517.593786162013, 5521.695155651929, 5525.8324050397305, 5530.062919133653, 5534.219868025121, 5538.182155437457, 5542.050245630865, 5545.799009911095, 5549.493842729677, 5553.113089218736, 5556.605852565417, 5560.1057745066155, 5563.526938710052]",16508.576202444583
A078930,"[37104.755471646786, 37130.43231321499, 37147.74333255676, 37162.09897523125, 37175.69212218126, 37188.6919878268, 37201.72633827509, 37214.48653455979, 37227.247270336375, 37239.63554843019, 37252.32256678088, 37264.73549917961, 37276.987195728965, 37289.25911355764, 37301.444203468665]",1093.9515408640812
A078940,"[834.3953721076251, 847.7870457842947, 857.4433029569686, 865.5531264419358, 872.9239237880955, 880.0321296642223, 886.9948882239561, 893.9287411180636, 900.8784795983385, 907.8825876788547, 914.9320042038958, 922.0488778188825, 929.20238033322, 936.3597130443901, 943.5500006061048]",5346.87027402529
A079160,"[13231.999384462833, 13277.191884070635, 13308.971312716603, 13335.233349967746, 13359.009300451726, 13381.555492840707, 13403.448051027952, 13425.111786015332, 13446.651284117252, 13467.771300058812, 13488.956111967564, 13510.03425594419, 13531.08643585816, 13552.109644096343, 13573.119128383696]",2079.729703762297
A079170,"[7172.275557885568, 7176.586374382178, 7179.668886015814, 7182.590655465922, 7185.552550762892, 7188.296458174786, 7190.784013946853, 7193.105304658414, 7195.422935406367, 7197.641219556332, 7199.864616374176, 7202.0049656927595, 7204.071910043558, 7206.105785697699, 7208.194043695927]",559.6805204933354
A079370,"[18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0, 18350.0]",3163.18605152509
A079430,"[7768.55968688925, 7777.339814866581, 7783.122325107455, 7788.264835724607, 7793.004850830572, 7797.425146281098, 7801.68955454851, 7805.992917631752, 7810.141537750759, 7814.124171982208, 7817.974734573314, 7821.694860195429, 7825.246589542987, 7828.68050867257, 7832.01832618316]",743.4552451908336
A079550,"[41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0, 41050.0]",61496.757722500355
A079810,"[3686.8748847643537, 3926.806259552638, 4155.374147891998, 4380.898234844208, 4605.301709969838, 4831.267367601395, 5059.012994368872, 5288.338693380356, 5520.472192764282, 5754.08376554648, 5989.2870722214375, 6226.95120036602, 6465.865559776624, 6705.836387674014, 6947.957136631012]",19783.235140330977
A079940,"[9436.33046538631, 9518.661416570347, 9607.00169762969, 9702.740706990164, 9805.493485887846, 9914.574613173803, 10029.772565424442, 10150.518918057283, 10276.898968656857, 10408.214137812456, 10544.555927316347, 10685.515763382116, 10830.993423402311, 10980.892023126285, 11134.750304361183]",81528.39806746901
A079960,"[11552.010358572006, 11739.030020236969, 11960.046646595001, 12209.701955318451, 12481.793277263641, 12773.882573843002, 13084.600845575333, 13413.124647140501, 13758.871616125105, 14120.83991765976, 14498.92615556717, 14892.296407222748, 15300.418651103973, 15722.34114408493, 16156.885261535643]",5210.966755172595
A079970,"[762.9976418100297, 764.5365523055195, 765.6485053837298, 766.610550955683, 767.5427835827693, 768.4663703348488, 769.3829586638137, 770.3073730321601, 771.2514749286696, 772.1941530337556, 773.1380308082327, 774.0872297501191, 775.0594064094125, 776.0220130447298, 776.9818595634772]",32027.38483985373
A079980,"[4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0, 4430.0]",5179.917518424788
A080000,"[2158.9670921266083, 2164.6297615418835, 2168.669322570165, 2171.9379122952623, 2174.7262369841337, 2177.204912684237, 2179.567326100543, 2181.817950713138, 2184.071311257159, 2186.277061931789, 2188.4135502645127, 2190.514025676375, 2192.5790661784513, 2194.6305718036992, 2196.6236512220157]",317035.59004106524
A080010,"[4812.386055787404, 4902.243355909984, 5014.243340492248, 5142.03675587972, 5281.381392478943, 5429.743870099385, 5586.613996823628, 5751.589783032735, 5924.866366386414, 6106.645838419596, 6297.021468480428, 6495.581245422362, 6702.1943012873335, 6916.668486595154, 7138.584582010905]",39701.17053262011
A080160,"[14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0, 14450.0]",5151.868478622899
A080220,"[3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0, 3490.0]",86035.61099052672
A080420,"[2933.3420345783234, 2972.418013513088, 3019.960958480835, 3074.049910008908, 3133.1071307063103, 3196.6716421842575, 3264.4974293708806, 3336.427534222603, 3412.381935358048, 3492.0358469486237, 3575.410869002342, 3662.2926751375203, 3752.539382219315, 3845.845247387886, 3941.844725608826]",1350.9937774242696
A080470,"[5954.553642993172, 5956.189886963306, 5957.545162000849, 5958.843491730902, 5960.183163501788, 5961.578674392465, 5963.022308837778, 5964.477525880405, 5965.940288311492, 5967.39004088721, 5968.837731746026, 5970.262003908866, 5971.668118822078, 5973.043308765628, 5974.403106693644]",627.0172481375337
A080520,"[3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0, 3900.0]",71821.13928399705
A080580,"[16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0, 16700.0]",1554.5345397603278
A080720,"[5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0, 5340.0]",8410.737124498864
A081000,"[14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998, 14249.999999999998]",3139.9786463147366
A081150,"[3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0, 3565.0]",12495.670403126082
A081580,"[2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0, 2430.0]",16915.15791618587
A081660,"[27204.695269465446, 27295.517835517723, 27353.825007155538, 27400.041706152257, 27442.263562871765, 27483.374012373388, 27524.015971186258, 27564.017720824726, 27603.81490073477, 27642.755764399968, 27681.43553679188, 27719.487064511824, 27756.683360934258, 27793.40936176479, 27829.186531025916]",4574.053622104634
A082210,"[2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0]",1985.3920510043752
A082270,"[11325.894050598145, 11333.443309863407, 11339.944451252619, 11346.187389294306, 11352.485024531683, 11358.659137090048, 11364.73338762919, 11370.624063412348, 11376.30305727323, 11381.871166626612, 11387.438872655232, 11392.907279729843, 11398.289378086725, 11403.578743934631, 11408.81059328715]",26062.94942681699
A082640,"[3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0]",4485.044392330654
A082660,"[513.7163147618373, 527.1394436687232, 541.7737163742383, 557.3289852291346, 573.691237338384, 590.8137067923943, 608.8697805116575, 627.597423406442, 647.1336482952039, 667.4976220120986, 688.6122525552909, 710.4616080403327, 733.1225334415834, 756.5261844217778, 780.5936107218265]",34537.637957835206
A082740,"[6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0, 6200.0]",24600.152992446012
A082800,"[441.0072097619375, 468.61415011485417, 499.87762032349906, 534.2493783871333, 571.7381494879724, 612.1241449077925, 654.9366527279218, 700.1366640686989, 747.6643563032151, 797.5613171696664, 849.7645408868791, 904.226810224851, 960.9392992854118, 1019.7756731549898, 1080.5866204301517]",1115062.9788169747
A082850,"[2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0]",273903.57622564933
A082920,"[10325.086993724108, 10364.850222319365, 10392.611611634493, 10415.734601020811, 10437.19907682389, 10457.549883425234, 10477.142733708024, 10496.237962506711, 10515.09493328631, 10533.581292722374, 10552.25317850709, 10569.52235661447, 10587.122213654218, 10604.571273736654, 10621.332778315991]",2873.742558655405
A083310,"[8704.801737889647, 8735.77889803797, 8756.3683838211, 8772.297514788806, 8786.212411271408, 8799.02935165912, 8811.71665519476, 8823.911251658574, 8836.496052257717, 8848.915976341814, 8861.529630515724, 8873.972512930633, 8886.488465238363, 8898.995171608403, 8911.521312911063]",1225.6929496719708
A083420,"[6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0]",3938.402448378334
A083450,"[18281.397091572482, 18471.701875403523, 18712.66707939406, 18993.79613834123, 19308.253563990194, 19650.579615930717, 20018.650927990675, 20411.990729620058, 20830.126755982637, 21273.27735940615, 21741.952947924536, 22233.8395267725, 22747.829272995394, 23283.536850959063, 23839.510236134127]",10458.458329677836
A083470,"[1402.7533088003597, 1408.6721391727526, 1412.4583251588047, 1415.5121305181335, 1418.407330668221, 1421.3167543740321, 1424.106124189372, 1426.8269464249413, 1429.4922538629423, 1432.1083398194364, 1434.6791368629783, 1437.2090106084943, 1439.7166199050844, 1442.182112634182, 1444.634539925804]",34138.8526570653
A083500,"[6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0, 6710.0]",162794.51729107148
A083550,"[5236.598222702742, 5268.171106527249, 5300.784366577865, 5334.974557658037, 5371.0377636055155, 5408.922157933314, 5448.625418543816, 5489.972161501647, 5533.16966543595, 5578.0106626451025, 5624.517499903838, 5672.508143881957, 5721.972273538509, 5772.860220571359, 5824.994524816671]",819.3826950011544
